ID,SenId,Words,LID
1154,133,විතරයි,Sinhala
1155,133,තොපි,Sinhala
1156,133,😐,Symbol
1157,134,Moratuva,NameEntity
1158,135,Great,English
1159,135,job,English
1160,135,❤,Symbol
1161,136,Apita,Sin-Eng
1162,136,signal,English
1163,136,ne,Sin-Eng
1164,136,සහෝදරයා,Sinhala
1165,137,Zemlak,NameEntity
1166,137,එක,Sinhala
1167,137,කියන්නෙ,Sinhala
1168,137,ලංකාවෙ,Sinhala
1169,137,මන්,Sinhala
1170,137,දැකපු,Sinhala
1171,137,ජාරාම,Sinhala
1172,137,company,English
1173,137,ekak,Sin-Eng
1174,137,Nikz,NameEntity
1175,137,tv,NameEntity
1176,137,ekak,Sin-Eng
1177,137,ඉල්ලුවොත්,Sinhala
1178,137,එන්න,Sinhala
1179,137,මාස,Sinhala
1180,137,2කට,Sinhala
1181,137,වඩාඅ,Sinhala
1182,137,යනව,Sinhala
1183,137,හදන්නත්,Sinhala
1184,137,මාස,Sinhala
1185,137,ගනන්,Sinhala
1186,137,ගන්නව,Sinhala
1187,138,අනික,Sinhala
1188,138,මුන්,Sinhala
1189,138,ඒකෙ,Sinhala
1190,138,වැඩ,Sinhala
1191,138,කරන,Sinhala
1192,138,සේවකයන්ටවත්,Sinhala
1193,138,හරියට,Sinhala
1194,138,පඩි,Sinhala
1195,138,ගෙවන්නෑ,Sinhala
1196,138,පඩි,Sinhala
1197,138,වෙලාවට,Sinhala
1198,138,ගෙවන්නෙවත්,Sinhala
1199,138,නෑ,Sinhala
1200,138,කාලකන්නිම,Sinhala
1201,138,ආයතන්‍යක්,Sinhala
1202,138,😬,Sinhala
1203,139,Bindu,Sin-Eng
1204,139,Bindu,Sin-Eng
1205,139,tharaka,Sin-Eng
1206,139,kandulu,Sin-Eng
1207,139,mal,Sin-Eng
1208,139,vile,Sin-Eng
1209,140,No,English
1210,140,4G,NameEntity
1211,141,Love,English
2211,141,Sri,NameEntity
1213,141,lanka,NameEntity
1214,142,කිරිල්ල,Sinhala
1215,142,බටය,Sinhala
1216,143,gihin,Sin-Eng
1217,143,balanna,Sin-Eng
1218,143,pahala,Sin-Eng
1219,143,link,English
1220,143,aekata,Sin-Eng
1221,144,Lebsack,NameEntity
1222,144,3G,NameEntity
1223,144,aeka,Sin-Eng
1224,144,4G,NameEntity
1225,144,karane,Sin-Eng
1226,144,kohomada,Sin-Eng
1227,145,දඟයා,Sinhala
1228,146,Respect,English
1229,146,Gerhold,NameEntity
1230,147,Price,English
1231,147,pls,English
1232,148,ඒක,Sinhala
1233,148,නෙවෙයි,Sinhala
1234,148,ඉන්ටනෙට්,Eng-Sin
1235,148,සොලෝ,Eng-Sin
1236,148,හලෝ,Eng-Sin
1237,149,Congratulations,English
1238,149,",",Symbol
1239,149,Sri,NameEntity
1240,149,lanka,NameEntity
1241,149,.,Symbol
1242,149,🇱🇰,Symbol
1243,150,Torrent,English
1244,150,file,English
1245,150,download,English
1246,150,වෙන්නෙ,Sinhala
1247,150,නෑ,Sinhala
1248,150,?,Symbol
1249,151,No,English
1250,151,signl,English
1251,152,Hi,English
1252,153,ඡන්දෙ,Sinhala
1253,153,බලන්න,Sinhala
1254,153,වෙන්නෑ,Sinhala
1255,153,Nikztv,NameEntity
1256,153,වැඩ,Sinhala
1257,153,නෑ,Sinhala
1258,153,..,Symbol
1259,153,😢,Symbol
1260,153,😢,Symbol
1261,153,😢,Symbol
1262,154,ඩේටා,Eng-Sin
1263,154,කපන්න,Sinhala
1264,154,එපා,Sinhala
1265,154,මේ,Sinhala
1266,154,දවස්වල,Sinhala
1267,154,මෙච්චර,Sinhala
1268,154,.,Symbol
1269,154,මිනිස්සුන්ට,Sinhala
1270,154,අමාරුයි,Sinhala
1271,155,Good,English
1272,155,job,English
1273,155,Lebsack,NameEntity
1274,155,...,Symbol
1275,155,❤,Symbol
1276,155,❤,Symbol
1277,155,❤,Symbol
1278,156,Good,English
1279,156,luck,English
1280,156,dr,English
1281,157,Unstable,English
1282,157,connection,English
1283,157,-,Symbol
1284,157,Kurunegala,NameEntity
1285,157,area,English
1286,157,!,Symbol
1287,157,!,Symbol
1288,157,🖕,Symbol
1289,157,😌,Symbol
1290,157,FIX,English
1291,157,IT,English
1292,157,..,Symbol
1293,157,(,Symbol
1294,157,broadband,English
1295,157,),Symbol
1296,158,The,English
1297,158,poorest,English
1298,158,show,English
1299,158,ever,English
1300,158,seen,English
1301,159,No,English
1302,159,4G,NameEntity
1303,159,coverage,English
1304,159,in,English
1305,159,thirukovil,NameEntity
1306,159,division,English
1307,159,in,English
1308,159,amara,NameEntity
1309,159,district,English
1310,159,only,English
1311,159,2G,NameEntity
1312,159,coverage,English
1313,160,useless,English
1314,160,service,English
1315,160,that,English
1316,160,i,English
1317,160,have,English
1318,160,ever,English
1319,160,seen,English
1320,161,You,English
1321,161,say,English
1322,161,a,English
1323,161,sim,English
1324,161,can,English
1325,161,be,English
1326,161,delivered,English
1327,161,I,English
1328,161,requested,English
1329,161,for,English
1330,161,1,NameEntity
1331,161,to,English
1332,161,upgrade,English
1333,161,existing,English
1334,161,still,English
1335,161,no,English
1336,161,acknowledgement,English
1337,162,චැනල්,Eng-Sin
1338,162,132ම,Sinhala
1339,162,ඇක්ටිව්,Eng-Sin
1340,162,කරන්න,Sinhala
1341,162,දවසකට,Sinhala
1342,162,කියියක්,Sinhala
1343,162,යයිද,Sinhala
1344,163,කෙල්ලෝ,Sinhala
1345,163,ඉර,Sinhala
1346,163,ගිලුනත්,Sinhala
1347,163,හඳ,Sinhala
1348,163,ගිලුනත්,Sinhala
1349,163,Lebsack,NameEntity
1350,163,නම්,Sinhala
1351,163,එපා,Sinhala
1352,163,කියනවා,Sinhala
1353,164,WhatsApp,NameEntity
1354,165,Well,English
1355,165,done,English
1356,165,!,Symbol
1357,165,👮,Symbol
1358,165,#CAI3149,NameEntity
1359,166,Tamil,English
1360,167,FB,NameEntity
1361,167,yanna,Sin-Eng
1362,167,puluwan,Sin-Eng
1363,167,",",Symbol
1364,167,Watsapp,NameEntity
1365,167,yanna,Sin-Eng
1366,167,ba,Sin-Eng
1367,167,samahara,Sin-Eng
1368,167,videos,English
1369,167,play,English
1370,167,wenneth,Sin-Eng
1371,167,na,Sin-Eng
1372,168,Hilpert,NameEntity
1373,168,ගන්ඩ,Sinhala
1374,168,69ට,Sinhala
1375,168,16gb,NameEntity
1376,168,1day,English
1377,168,තියෙනවා,Sinhala
1378,168,155ට,Sinhala
1379,168,40gb,NameEntity
1380,168,2days,English
1381,168,",",Symbol
1382,168,speed,English
1383,168,අවුලක්,Sinhala
1384,168,නෑ,Sinhala
1385,168,මං,Sinhala
1386,168,ලැප්,Eng-Sin
1387,168,දෙකකින්,Sinhala
1388,168,connect,English
1389,168,වෙලා,Sinhala
1390,168,ඩවුන්ලෝඩ්,Eng-Sin
1391,168,කරන්වා,Sinhala
1392,168,එකකින්,Sinhala
1393,168,1.5,NameEntity
1394,168,mbps,English
1395,168,වගේ,Sinhala
1396,168,speed,English
1397,168,එකක්,Sinhala
1398,168,එනවා,Sinhala
1399,169,කිසි,Sinhala
1400,169,අවුලක්,Sinhala
1401,169,නෑ,Sinhala
1402,169,දවසම,Sinhala
1403,169,එකම,Sinhala
1404,169,speed,English
1405,169,එකෙන්,Sinhala
1406,169,යන්න,Sinhala
1407,169,පුලුවන්,Sinhala
1408,169,slow,English
1409,169,කරන්නෙ,Sinhala
1410,169,නෑ,Sinhala
1411,169,.,Symbol
1412,169,සුපිරි,Sinhala
1413,170,මාත්,Sinhala
1414,170,Batz,NameEntity
1415,170,use,English
1416,170,කරනවා,Sinhala
1417,170,ඒත්,Sinhala
1418,170,softwares,English
1419,170,",",Symbol
1420,170,games,English
1421,170,",",Symbol
1422,170,films,English
1423,170,",",Symbol
1424,170,tv,English
1425,170,series,English
1426,170,downld,English
1427,170,කරන්නේ,Sinhala
1428,170,Hilpert,NameEntity
1429,170,වලින්,Sinhala
1430,171,Amazing,English
1431,171,#BatzDigitastic,NameEntity
1432,172,love,English
1433,172,story,English
1434,172,https://youtu.be/7BbkcJxMWlA,NameEntity
1435,173,1GB,NameEntity
1436,173,Oni,Sin-Eng
1437,173,Aya,Sin-Eng
1438,173,Inbox,English
1439,173,enna,Sin-Eng
1440,174,Gerhold,NameEntity
1441,174,network,English
1442,175,Ok,English
1443,175,",",Symbol
1444,175,try,English
1445,175,and,English
1446,175,win,English
1447,176,Thanks,English
1448,176,Gerhold,NameEntity
1449,176,...,Symbol
1450,176,👍,Symbol
1451,176,👍,Symbol
1452,176,👍,Symbol
1453,177,Join,English
1454,177,with,English
1455,177,us,English
1456,177,as,English
1457,177,we,English
1458,177,take,English
1459,177,you,English
1460,177,around,English
1461,177,today's,English
1462,177,Colombo,NameEntity
1463,177,Supercross,NameEntity
1464,177,race,English
1465,177,track,English
1646,177,.,Symbol
1467,177,#SuperCross2018,NameEntity
1468,177,#MotoCross,NameEntity
1469,177,#Gerhold,NameEntity
1470,177,#lka,NameEntity
1471,178,Kohomada,Sin-Eng
1472,178,ganne,Sin-Eng
1473,179,eka,Sin-Eng
1474,179,nam,Sin-Eng
1475,179,aththa,Sin-Eng
1476,179,signal,English
1477,179,chuttakwath,Sin-Eng
1478,179,na,Sin-Eng
1479,179,epa,Sin-Eng
1480,179,wenawa,Sin-Eng
1481,180,999,NameEntity
1482,180,data,English
1483,180,kochara,Sin-Eng
1484,180,hambenawada,Sin-Eng
1485,181,Offer,English
1486,181,valid,English
1487,181,only,English
1488,181,for,English
1489,181,first,English
1490,181,time,English
1491,181,downloads,English
1492,181,.,Symbol
1493,181,Offer,English
1494,181,ends,English
1495,181,on,English
1496,181,15th,English
1497,181,July,English
1498,181,2019,NameEntity
1499,181,.,Symbol
1500,181,Download,English
1501,181,the,English
1502,181,MyLebsack,NameEntity
1503,181,app,English
1504,181,now,English
1505,181,via,English
1506,181,www.Lebsack.lk/sc,NameEntity
1507,181,.,Symbol
1508,181,T,English
1509,181,&,English
1510,181,C,English
1511,181,#MyLebsack,NameEntity
1512,182,Patte,Sin-Eng
1513,182,app,English
1514,182,ake,Sin-Eng
1515,182,.,Symbol
1516,182,Lebsack,NameEntity
1517,182,ake,Sin-Eng
1518,182,ela,Sin-Eng
1519,182,wadak,Sin-Eng
1520,183,Where,English
1521,183,would,English
1522,183,you,English
1523,183,like,English
1524,183,to,English
1525,183,spend,English
1526,183,your,English
1527,183,weekend,English
1528,183,?,Symbol
1529,183,#Weekend,English
1530,184,math,Sin-Eng
1531,184,dn,Sin-Eng
1532,184,Lebsack,NameEntity
1533,185,මොකාටද,Sinhala
1534,185,මුන්,Sinhala
1535,185,එන්න,Sinhala
1536,185,හදන්නේ,Sinhala
1537,186,අක්කා,Sinhala
1538,186,පෙන්නලා,Sinhala
1539,186,නංගී,Sinhala
1540,186,දෙන,Sinhala
1541,186,සීන්,Eng-Sin
1542,186,එකක්,Sinhala
1543,186,වගේ,Sinhala
1544,187,oyala,Sin-Eng
1545,187,ra,Sin-Eng
1546,187,sistam,English
1547,187,upgrede,English
1548,187,karala,Sin-Eng
1549,187,monda,Sin-Eng
1550,187,karanne,Sin-Eng
1551,187,yanne,Sin-Eng
1552,187,alut,Sin-Eng
1553,187,chennel,English
1554,187,add,English
1555,187,karan,Sin-Eng
1556,187,natinm,Sin-Eng
1557,187,eka,Sin-Eng
1558,187,apit,Sin-Eng
1559,187,custam,English
1560,187,kenek,Sin-Eng
1561,187,wediyata,Sin-Eng
1562,187,dana,Sin-Eng
1563,187,ganta,Sin-Eng
1564,187,one,Sin-Eng
1565,188,Sim,English
1566,188,ganne,Sin-Eng
1567,188,kohomada,Sin-Eng
1568,189,Wtsup,NameEntity
1569,190,පයිබර්,Eng-Sin
1570,190,ඔනෙනෑ,Sinhala
1571,190,...,Symbol
1572,190,මොකෝ,Sinhala
1573,190,උබල,Sinhala
1574,190,අන්ලිමිට්,Eng-Sin
1575,190,බැන්ඩ්විත්,Eng-Sin
1576,190,දෙනව,Sinhala
1577,190,කියලයි,Sinhala
1578,190,..,Symbol
1579,190,ගිගාබයිය,Eng-Sin
1580,190,150-200,NameEntity
1581,190,ට,Sinhala
1582,190,මොන්,Sinhala
1583,190,පයිබර්ද,Eng-Sin
1584,190,බන්,Sinhala
1585,191,ඩේටා,Eng-Sin
1586,191,වාශ්ප,Sinhala
1587,191,ව්,Sinhala
1588,191,යනවා,Sinhala
1589,191,සුලගක්,Sinhala
1590,191,සේ,Sinhala
1591,192,සිග්නලුත්,Mixed
1592,192,තියනවා,Sinhala
1593,192,හොදට,Sinhala
1594,192,ඒත්,Sinhala
1595,192,3g,NameEntity
1596,192,ඩේටාවත්,Mixed
1597,192,ස්පීඩ්,Eng-Sin
1598,192,නෑ,Sinhala
1599,193,Data,English
1600,193,tika,Sin-Eng
1601,193,iwarai,Sin-Eng
1602,193,mase,Sin-Eng
1603,193,muladima,Sin-Eng
1604,194,කිසිම,Sinhala
1605,194,වැඩක්,Sinhala
1606,194,කරන්නෙ,Sinhala
1607,194,නැති,Sinhala
1608,194,උන්,Sinhala
1609,194,දකුණෙ,Sinhala
1610,194,ඉන්නෙ,Sinhala
1611,194,කියලා,Sinhala
1612,194,නැවත,Sinhala
1613,194,නැවතත්,Sinhala
1614,194,ඔප්පු,Sinhala
1615,194,කල,Sinhala
1616,194,සෙම්ලැක්,NameEntity
1617,194,ඔබට,Sinhala
1618,194,ස්තූති,Sinhala
1619,194,අනෙක්,Sinhala
1620,194,හැම,Sinhala
1621,194,පළාතකම,Sinhala
1622,194,මිනිස්සු,Sinhala
1623,194,හෝ,Sinhala
1624,194,ගාල,Sinhala
1625,194,කුඹුරුවල,Sinhala
1626,194,තමන්ගෙ,Sinhala
1627,194,වතුවල,Sinhala
1628,194,වැඩ,Sinhala
1629,194,උබල,Sinhala
1630,194,මේකට,Sinhala
1631,194,වෙලා,Sinhala
1632,194,වන්සේ,Sinhala
1633,194,කබල්,Sinhala
1634,194,ගානවා,Sinhala
1635,194,ඔයාල,Sinhala
1636,194,පරදයි,Sinhala
1637,194,ලයික්,Eng-Sin
1638,194,එකක්,Sinhala
1639,194,දාලා,Sinhala
1640,194,කඹ,Sinhala
1641,194,ඇද්දට,Sinhala
1642,194,ඔයාල,Sinhala
1643,194,වැඩ්ඩො,Sinhala
1644,194,නෙමේ,Sinhala
1645,194,ජාතික,Sinhala
1646,194,ක්‍රීඩා,Sinhala
1647,194,උත්සවේ,Sinhala
1648,194,චැම්පියන්ලා,Mixed
1649,194,කවුද,Sinhala
1650,194,ටිකක්,Sinhala
1651,194,බලන්න,Sinhala
1652,194,බායි,Eng-Sin
1653,194,😌,Symbol
1654,195,Online,English
1655,195,gaming,English
1656,196,පෙරේදා,Sinhala
1657,196,මගේ,Sinhala
1658,196,Prepaid,English
1659,196,account,English
1660,196,එකේ්,Sinhala
1661,196,800,NameEntity
1662,196,ක්,Sinhala
1663,196,තිබුණා,Sinhala
1664,196,.,Symbol
1665,196,245,NameEntity
1666,196,Youtube,NameEntity
1667,196,(,Symbol
1668,196,25GB,NameEntity
1669,196,),Symbol
1670,196,pakage,English
1671,196,එකයි,Sinhala
1672,196,99,NameEntity
1673,196,face,NameEntity
1674,196,book,NameEntity
1675,196,package,English
1676,196,එකයි,Sinhala
1677,196,පෙරේදා,Sinhala
1678,196,activ,English
1697,196,කලා,Sinhala
1680,196,.,Symbol
1681,196,ඊයේ,Sinhala
1682,197,එක,Sinhala
1683,197,පාරම,Sinhala
1684,197,මැසේජ්,Eng-Sin
1685,197,එකක්,Sinhala
1686,197,ආව,Sinhala
1687,197,account,English
1688,197,balance,English
1689,197,එක,Sinhala
1690,197,5,NameEntity
1691,197,/=,Symbol
1692,197,කියලා,Sinhala
1693,197,.,Symbol
1694,197,පැකේජ්,Eng-Sin
1695,197,2,NameEntity
1696,197,ක්,Sinhala
1697,197,දාල,Sinhala
1698,197,ඉතුරු,Sinhala
1699,197,455,NameEntity
1700,197,ම,Sinhala
1701,197,එක,Sinhala
1702,197,පාර,Sinhala
1703,197,කැපිලා,Sinhala
1704,197,.,Symbol
1705,197,දැන්,Sinhala
1706,197,ගූගල්,NameEntity
1707,197,යන්න,Sinhala
1708,197,බෑ,Sinhala
1709,197,බාටෙල්,NameEntity
1710,197,සයිට්,Eng-Sin
1711,197,එකට,Sinhala
1712,197,ටොප්,Eng-Sin
1713,197,අප්,Eng-Sin
1714,197,කරන්න,Sinhala
1715,197,.,Symbol
1716,197,Youtube,NameEntity
1717,197,open,English
1718,197,වෙන්නේ,Sinhala
1719,197,නැ,Sinhala
1720,197,.,Symbol
1721,197,කලින්,Sinhala
1722,198,මැසේජ්,Eng-Sin
1723,198,එකක්,Sinhala
1724,198,එව්වනං,Sinhala
1725,198,ඉවරයි,Sinhala
1726,198,බැලන්ස්,Eng-Sin
1727,198,එක,Sinhala
1728,198,ඉවර,Sinhala
1729,198,වෙනවා,Sinhala
1730,198,ටොප්,Eng-Sin
1731,198,අප්,Eng-Sin
1732,198,කරන්න,Sinhala
1733,198,කියලා,Sinhala
1734,198,.,Symbol
1735,198,එහෙම,Sinhala
1736,198,මුකුත්,Sinhala
1737,198,නෑ,Sinhala
1738,198,.,Symbol
1739,198,දැන්,Sinhala
1740,198,කියනවා,Sinhala
1741,198,රීලෝඩ්,Eng-Sin
1742,198,එකක්,Sinhala
1743,198,දාගන්නලු,Sinhala
1744,198,.,Symbol
1745,198,මේ,Sinhala
1746,198,ඇඳිරිනීතියේ,Sinhala
1747,198,මොන,Sinhala
1748,198,රීලෝඩ්,Eng-Sin
1749,198,ද,Sinhala
1750,198,..,Symbol
1751,198,?,Symbol
1752,198,මුන්ගේ,Sinhala
1753,198,system,English
1754,198,මුන්ටම,Sinhala
1755,198,හොඳයි,Sinhala
1756,198,.,Symbol
1757,198,කාලකන්නි,Sinhala
1758,198,වැඩ,Sinhala
1759,198,.,Symbol
1760,198,මිනිස්සු,Sinhala
1761,198,අමාරුවේ,Sinhala
1762,199,මං,Sinhala
1763,199,මේ,Sinhala
1764,199,දාන,Sinhala
1765,199,පොස්ට්,Eng-Sin
1766,199,ඒක,Sinhala
1767,199,Gerhold,NameEntity
1768,199,පාවිච්චි,Sinhala
1769,199,කරන,Sinhala
1770,199,අයට,Sinhala
1771,199,ගොඩක්,Sinhala
1772,199,වැදගත්,Sinhala
1773,199,වෙයි,Sinhala
1774,199,.,Symbol
1775,199,මොකද,Sinhala
1776,199,මං,Sinhala
1777,199,කියන්න,Sinhala
1778,199,යන්නෙ,Sinhala
1779,199,free,English
1780,199,deta,English
1781,199,ගන්න,Sinhala
1782,199,විදිහක්,Sinhala
1783,199,ගැන,Sinhala
1784,200,4G,NameEntity
1785,200,දිපිය,Sinhala
1786,200,යකෝ,Sinhala
1787,200,ඔක්කොටම,Sinhala
1788,200,කලින්,Sinhala
1789,200,...,Symbol
1790,200,රෙද්ද,Sinhala
1791,200,සිග්නල්,Eng-Sin
1792,200,නැහරියට,Sinhala
1793,200,ගත්ත,Sinhala
1794,200,සිම්,Eng-Sin
1795,200,එකත්,Sinhala
1796,200,අපරාදෙ,Sinhala
1797,201,rampeta,Sin-Eng
1798,201,pori,Sin-Eng
1799,201,halei,Sin-Eng
1800,202,Sri,NameEntity
1801,202,Lanka,NameEntity
1802,202,Zemlak,NameEntity
1803,202,PLC,English
1804,202,Check,English
1805,202,Batz,NameEntity
1806,202,4G,NameEntity
1807,202,network,English
1808,202,latency,English
1809,202,/,Symbol
1810,202,ping,English
1811,202,to,English
1812,202,Google,NameEntity
1813,202,Cloud,NameEntity
1814,202,Singapore,NameEntity
1815,202,location,English
1816,202,.,Symbol
1817,202,I'm,English
1818,202,currently,English
1819,202,getting,English
1820,202,over,English
1821,202,300,NameEntity
1822,202,ms,English
1823,202,delay,English
1824,202,using,English
1825,202,Batz,NameEntity
1826,202,4G,NameEntity
1827,202,from,English
1828,202,Matara,NameEntity
1829,202,",",Symbol
1830,202,Thihagoda,NameEntity
1831,202,village,English
1832,202,which,English
1833,202,is,English
1834,202,NOT,English
1835,202,normal,English
1836,202,at,English
1837,202,all,English
1838,202,.,Symbol
1839,202,It,English
1840,202,should,English
1841,202,be,English
1842,202,below,English
1843,202,50,NameEntity
1844,202,ms,English
1845,202,.,Symbol
1846,202,Use,English
1847,202,this,English
1848,202,website,English
1849,202,to,English
1850,202,quickly,English
1851,202,check,English
1852,202,Google,NameEntity
1853,202,Cloud,NameEntity
1854,202,pings,English
1855,202,;,Symbol
1856,202,http://www.gcping.com,NameEntity
1857,202,Please,English
1858,202,report,English
1859,202,and,English
1860,202,inform,English
1861,202,about,English
1862,202,this,English
1863,202,issue,English
1864,202,to,English
1865,202,your,English
1866,202,network,English
1867,202,engineering,English
1868,202,staff,English
1869,202,or,English
1870,202,any,English
1871,202,other,English
